Ecoregion,Longitude,Latitude,Time,BIO 11,BIO 15,BIO 6
UHP,-109.74785884900,41.35734485360,2080,-11,36,-77
UHP,-109.68277125100,41.35797432970,2080,-11,35,-77
UHP,-109.61002894000,41.36726277280,2080,-11,34,-78
UHP,-109.75288314400,41.42496707780,2080,-15,36,-82
UHP,-109.70350724800,41.51602228000,2080,-20,36,-90
UHP,-109.75481534500,41.50108399490,2080,-20,36,-89
UHP,-109.72918018900,41.50672274740,2080,-20,36,-89
UHP,-109.89072350400,41.35289019120,2080,-13,35,-76
UHP,-109.44661704400,41.01315849190,2080,-4,29,-67
UHP,-109.86149811600,41.31046763330,2080,-10,35,-74
UHP,-109.61314391000,41.31304141600,2080,-10,34,-74
UHP,-109.84954826700,41.35076899340,2080,-12,35,-76
UHP,-109.73435121900,41.31408182530,2080,-9,36,-75
UHP,-109.59547076300,41.43918499770,2080,-16,34,-83
UHP,-109.42175499700,41.28209815570,2080,-8,32,-72
UHP,-109.59298109200,41.26388418650,2080,-7,33,-72
UHP,-109.73635355500,41.26123029500,2080,-7,34,-71
UHP,-109.52103199300,41.22118064910,2080,-5,32,-70
UHP,-109.73974626600,41.51838149440,2080,-21,35,-90
UHP,-109.63813146300,41.37550288370,2080,-11,35,-79
UHP,-109.48695984100,41.30247603560,2080,-8,33,-75
UHP,-109.59679434400,41.33102740200,2080,-10,34,-75
UHP,-109.62325322200,41.28158128300,2080,-8,34,-73
UHP,-109.55531972800,41.35221662170,2080,-12,33,-78
UHP,-109.74216944100,41.41453026980,2080,-15,36,-82
UHP,-109.46239717600,40.97060536950,2080,-4,30,-67
UHP,-109.78671588400,41.44915419760,2080,-17,35,-83
UHP,-109.35543192300,40.92109059370,2080,-2,30,-69
UHP,-109.69479664000,41.51036840080,2080,-20,36,-90
UHP,-109.91831921100,41.46978607710,2080,-19,36,-85
UHP,-109.60213166300,41.35012243730,2080,-12,32,-76
UHP,-109.51373852300,41.25625199680,2080,-7,32,-71
UHP,-109.78073653100,41.38387236670,2080,-13,36,-79
UHP,-109.53665828600,41.18936504010,2080,-4,33,-70
UHP,-109.54305427100,41.23529951640,2080,-7,32,-70
UHP,-109.84315203200,41.28401183810,2080,-9,35,-71
UHP,-109.64855468300,41.39841199460,2080,-14,34,-79
UHP,-109.65330661100,41.33754541500,2080,-11,34,-76
UHP,-109.82337402300,41.32895399920,2080,-10,36,-75
UHP,-109.78498992600,41.46935666120,2080,-18,35,-86
UHP,-109.52798452900,41.30129196470,2080,-8,34,-75
UHP,-109.57575805500,41.29547246350,2080,-9,33,-73
UHP,-109.59931964400,41.23957423280,2080,-5,34,-71
UHP,-109.76768922200,41.52893327880,2080,-22,36,-91
UHP,-109.45336206900,41.15456062160,2080,-7,31,-68
UHP,-109.70718237100,41.34500877440,2080,-11,35,-76
UHP,-109.61560725800,41.22722962830,2080,-5,35,-70
UHP,-109.95115263400,41.41348572870,2080,-16,34,-79
UHP,-109.44257004900,41.27744274990,2080,-8,31,-72
UHP,-109.59184937500,41.36968113870,2080,-12,35,-78
UHP,-109.31001265500,40.92492461310,2080,-1,30,-68
UHP,-109.43448702100,41.36362011180,2080,-10,33,-77
UHP,-109.53647154800,41.19834016290,2080,-4,34,-70
UHP,-109.63821415500,41.45848354920,2080,-16,34,-85
UHP,-109.70540523500,41.35790211920,2080,-11,34,-77
UHP,-109.62236356400,41.26141698600,2080,-7,34,-72
UHP,-109.72172027200,41.45814265130,2080,-17,37,-84
UHP,-109.39632087600,41.01656449500,2080,-5,30,-68
UHP,-109.74835247800,41.40043264390,2080,-14,36,-80
UHP,-109.45735334700,41.28019577190,2080,-7,32,-73
UHP,-109.85000067700,41.43944905670,2080,-16,36,-83
UHP,-109.71667694400,41.24013898240,2080,-6,34,-68
UHP,-109.76790922700,41.39117145260,2080,-13,36,-79
UHP,-109.77619532400,41.51193696200,2080,-20,36,-89
UHP,-109.74564625800,41.33992335510,2080,-10,36,-76
UHP,-109.84342704800,41.48554007390,2080,-20,36,-87
UHP,-109.71468358400,41.48003904220,2080,-19,35,-86
UHP,-109.40202112200,41.00951532950,2080,-5,29,-68
UHP,-109.62991289300,41.38393023780,2080,-12,35,-80
UHP,-109.61829108300,41.29446934680,2080,-8,34,-73
UHP,-109.56580785900,41.19708780350,2080,-4,34,-70
UHP,-109.68508853100,41.42124972220,2080,-15,34,-81
UHP,-109.88351660900,41.35370278930,2080,-13,35,-76
UHP,-109.73945231600,41.41853954190,2080,-15,36,-82
UHP,-109.63655887600,41.46745402800,2080,-17,35,-86
UHP,-109.92441863100,41.34514958880,2080,-13,34,-75
UHP,-109.83024250200,41.41169167490,2080,-15,36,-81
UHP,-109.69973407500,41.54467343870,2080,-22,35,-92
UHP,-109.55480153200,41.20667102190,2080,-4,33,-70
UHP,-109.89765657100,41.47789982650,2080,-19,36,-85
UHP,-109.89497011200,41.36856174870,2080,-14,34,-76
UHP,-109.73159553200,41.41025202400,2080,-14,36,-81
UHP,-109.77384925800,41.35483026760,2080,-11,36,-77
UHP,-109.83474691700,41.44369519580,2080,-17,35,-83
UHP,-109.78290476600,41.33802687230,2080,-11,36,-76
UHP,-109.95815522300,41.42787852460,2080,-18,34,-80
UHP,-109.60239891500,41.31218563830,2080,-9,34,-74
UHP,-109.74508806000,41.40190299000,2080,-14,36,-81
UHP,-109.50226914400,41.32802442770,2080,-9,33,-76
UHP,-109.70638784900,41.52963339660,2080,-21,35,-91
UHP,-109.43878869200,41.27903943090,2080,-8,31,-72
UHP,-109.80278972000,41.35597246440,2080,-12,37,-77
UHP,-109.68973782000,41.25990088500,2080,-7,34,-71
UHP,-109.65892657400,41.37573388900,2080,-13,35,-79
UHP,-109.53225029800,41.19767875700,2080,-4,33,-70
UHP,-109.81668805200,41.42971893040,2080,-16,35,-82
UHP,-109.43959539000,41.31289375950,2080,-10,31,-74
UHP,-109.53279923100,41.29338953690,2080,-8,34,-74
UHP,-109.72685421400,41.41374666820,2080,-14,36,-81
UHP,-109.69370443400,41.45185838690,2080,-17,36,-84
UHP,-109.84383421700,41.39204381400,2080,-14,36,-79
UHP,-109.46640711600,41.12757613510,2080,-7,29,-67
UHP,-109.55052826800,41.22923616240,2080,-5,33,-71
UHP,-109.69063534500,41.29859256690,2080,-8,34,-73
UHP,-109.67110964900,41.21799948800,2080,-5,34,-69
UHP,-109.85701912600,41.44405352610,2080,-17,36,-83
UHP,-109.83074989300,41.36893335870,2080,-13,36,-78
UHP,-109.84344432500,41.32558281170,2080,-10,35,-75
UHP,-109.95748449500,41.43085453720,2080,-17,34,-80
UHP,-109.79938002400,41.27702809020,2080,-8,35,-72
UHP,-109.54604160600,41.21578366740,2080,-5,33,-70
UHP,-109.69341657100,41.31619987840,2080,-9,34,-75
UHP,-109.71834598700,41.48714327850,2080,-20,35,-87
UHP,-109.62132014500,41.40698217680,2080,-13,34,-81
UHP,-109.15472311300,40.92377695610,2080,4,31,-66
UHP,-109.72160045200,41.29347192250,2080,-8,34,-73
UHP,-109.80906224800,41.42496968120,2080,-16,35,-82
UHP,-109.65895759500,41.45625966740,2080,-16,34,-84
UHP,-109.58754532100,41.26365725210,2080,-7,33,-72
UHP,-109.47810368300,41.29679362840,2080,-8,33,-75
UHP,-109.76345510300,41.40473749800,2080,-14,36,-80
UHP,-109.73102647600,41.53563770130,2080,-22,35,-92
UHP,-109.79484760700,41.42140207900,2080,-16,36,-82
UHP,-109.66785351200,41.21853072140,2080,-5,34,-69
UHP,-109.70504447900,41.33331453920,2080,-10,34,-75
UHP,-109.65680291200,41.36445589110,2080,-11,35,-79
UHP,-109.66905193100,41.33946763030,2080,-10,35,-76
UHP,-109.83803651200,41.44082130430,2080,-17,36,-83
UHP,-109.44672873400,41.29099979770,2080,-10,31,-72
UHP,-109.46546084000,41.28575649440,2080,-8,32,-73
UHP,-109.87447119000,41.42553950550,2080,-16,36,-81
UHP,-109.79033713500,41.44718542670,2080,-17,35,-83
UHP,-109.66856071800,41.42308786610,2080,-15,34,-82
UHP,-109.72068770400,41.37642216870,2080,-13,35,-79
UHP,-109.76636750500,41.45408326560,2080,-18,37,-85
UHP,-109.71847851400,41.31184166010,2080,-9,36,-75
UHP,-109.68733210600,41.36435979110,2080,-12,35,-78
UHP,-109.85911882500,41.30404933950,2080,-9,35,-72
UHP,-109.81953442900,41.42209328910,2080,-16,36,-82
UHP,-109.60777196700,41.23713307180,2080,-5,34,-71
UHP,-109.70124809200,41.24903571170,2080,-6,35,-70
UHP,-109.66770234800,41.24080586320,2080,-5,34,-70
UHP,-109.93245219400,41.41294916420,2080,-16,34,-79
UHP,-109.62853908700,41.34834082980,2080,-11,34,-76
UHP,-109.72206219400,41.38963904070,2080,-13,36,-79
UHP,-109.94813405200,41.40830932620,2080,-16,34,-78
UHP,-109.62296980400,41.30424826740,2080,-9,34,-74
UHP,-109.91118559300,41.36217227810,2080,-14,33,-75
UHP,-109.76126765900,41.51778206940,2080,-21,35,-90
UHP,-109.75445254900,41.48168797060,2080,-19,35,-86
UHP,-109.72251474200,41.39522764100,2080,-14,36,-81
UHP,-109.44169892900,41.35375004120,2080,-10,33,-77
UHP,-109.60681073300,41.46201494880,2080,-17,33,-85
UHP,-109.53099688600,41.26909396580,2080,-7,33,-73
UHP,-109.50177267000,41.23748969550,2080,-7,32,-70
UHP,-109.84063556600,41.39158483430,2080,-14,36,-79
UHP,-109.67892541700,41.41493001830,2080,-14,34,-81
UHP,-109.68269082900,41.40352519290,2080,-14,34,-80
UHP,-109.77954978100,41.41675885820,2080,-14,37,-81
UHP,-109.44524128000,41.16519754240,2080,-6,31,-68
UHP,-109.43355064600,40.94350477580,2080,-5,30,-68
UHP,-109.43585857100,41.38036203640,2080,-11,33,-78
UHP,-109.72994110400,41.32212379160,2080,-10,35,-75
UHP,-109.74675737300,41.37100324200,2080,-12,36,-78
UHP,-109.82393375500,41.39094705720,2080,-14,36,-80
UHP,-109.66557277400,41.21306062710,2080,-4,34,-68
UHP,-109.69627937700,41.25062775180,2080,-6,34,-70
UHP,-109.68317024300,41.36004985030,2080,-12,35,-78
UHP,-109.76749676100,41.35094739010,2080,-11,36,-77
UHP,-109.62410769800,41.19911154970,2080,-5,34,-68
UHP,-109.66436553600,41.44785240980,2080,-16,34,-84
UHP,-109.70529335800,41.39263384810,2080,-14,36,-81
UHP,-109.66210828900,41.47099971390,2080,-17,36,-86
UHP,-109.57583532000,41.28560543030,2080,-8,33,-73
UHP,-109.64209630400,41.32473978190,2080,-10,35,-74
UHP,-109.76532917300,41.34247820410,2080,-11,36,-76
UHP,-109.59493021300,41.38700534240,2080,-13,34,-79
UHP,-109.42803160700,41.13229860580,2080,-7,29,-67
UHP,-109.66706494600,41.36964608070,2080,-12,35,-78
UHP,-109.58247621000,41.18649017210,2080,-4,34,-69
UHP,-109.57085198000,41.30922991680,2080,-8,35,-75
UHP,-109.86419880700,41.27308909590,2080,-9,34,-71
UHP,-109.77665487300,41.36226891700,2080,-12,36,-77
UHP,-109.77262469600,41.34772015610,2080,-11,36,-76
UHP,-109.63934995300,41.43619336120,2080,-15,36,-84
UHP,-109.83307915300,41.38953553270,2080,-14,36,-79
UHP,-109.74995389100,41.42235928550,2080,-15,36,-82
UHP,-109.73667457100,41.39173702930,2080,-13,36,-79
UHP,-109.21397687000,40.91964658020,2080,2,30,-67
UHP,-109.80003140400,41.33691619690,2080,-11,36,-76
UHP,-109.72907966300,41.30380105920,2080,-9,34,-74
UHP,-109.73991023500,41.33099601370,2080,-10,35,-75
UHP,-109.67394214700,41.37541437090,2080,-12,35,-78
UHP,-109.87673388900,41.39933729400,2080,-14,36,-79
UHP,-109.46462925700,41.31966692710,2080,-9,32,-75
UHP,-109.65994923300,41.42518846240,2080,-15,34,-81
UHP,-109.70627986300,41.25476333050,2080,-6,34,-70
UHP,-109.77952032800,41.41025776960,2080,-14,37,-81
UHP,-109.62294814700,41.33880064920,2080,-11,34,-75
UHP,-109.83887805100,41.38884040860,2080,-14,36,-79
UHP,-109.68283149300,41.22481772510,2080,-5,34,-69
UHP,-109.71185527700,41.30405394840,2080,-9,34,-74
UHP,-109.63753302500,41.31108660940,2080,-9,34,-74
UHP,-109.81398456000,41.35718266010,2080,-11,37,-77
UHP,-109.79910235400,41.40506889470,2080,-14,36,-81
UHP,-109.59983889400,41.45787821720,2080,-17,34,-84
UHP,-109.85030857600,41.42496553170,2080,-16,36,-82
UHP,-109.65681538000,41.37338589810,2080,-12,35,-78
UHP,-109.46559121600,41.30071457490,2080,-9,32,-73
UHP,-109.59217836600,41.40776066450,2080,-14,34,-80
UHP,-109.43830360900,40.98032288600,2080,-4,30,-68
UHP,-109.74839785400,41.42993642400,2080,-15,36,-82
UHP,-109.63300322500,41.35372887970,2080,-12,34,-77
UHP,-109.56007531400,41.36372819430,2080,-12,34,-78
UHP,-109.71573603200,41.26463511260,2080,-7,34,-71
UHP,-109.52472392000,41.26862665260,2080,-7,33,-73
UHP,-109.82490404200,41.36079424720,2080,-12,36,-77
UHP,-109.91292335900,41.35275117770,2080,-13,34,-75
UHP,-109.42658726700,40.93640400770,2080,-3,30,-69
UHP,-109.73238002400,41.53681711010,2080,-22,35,-92
UHP,-109.68727309000,41.36499210240,2080,-12,35,-78
UHP,-109.61458693300,41.23147135450,2080,-5,35,-70
UHP,-109.48626370000,41.30237207840,2080,-8,33,-75
UHP,-109.90105729200,41.35475372710,2080,-13,34,-75
UHP,-109.45790249700,41.28666297000,2080,-8,32,-73
UHP,-109.78528993900,41.46855284210,2080,-18,35,-86
UHP,-109.71538841200,41.24222693660,2080,-6,34,-69
UHP,-109.86929520400,41.46031783020,2080,-18,36,-84
UHP,-109.80661827200,41.45954031390,2080,-18,37,-85
UHP,-109.57884563200,41.24326581750,2080,-6,34,-72
UHP,-109.56112027800,41.36446344290,2080,-12,34,-78
UHP,-109.81938488700,41.35385288900,2080,-12,36,-77
UHP,-109.81602715900,41.34007816780,2080,-11,36,-75
UHP,-109.55745358000,41.36468289280,2080,-12,33,-77
UHP,-109.76235974800,41.38453158820,2080,-13,36,-79
UHP,-109.61932938800,41.36718566940,2080,-12,34,-77
UHP,-109.83928067000,41.41667838930,2080,-15,36,-81
UHP,-109.72002155500,41.46784210220,2080,-18,35,-86
UHP,-109.61939561500,41.30798252600,2080,-9,34,-74
UHP,-109.56323639400,41.20147338340,2080,-4,33,-70
UHP,-109.53371429700,41.29272011480,2080,-8,34,-74
UHP,-109.66144604200,41.48742302210,2080,-18,34,-87
UHP,-109.74824295800,41.48176245830,2080,-19,35,-85
UHP,-109.48629792200,41.32535098810,2080,-9,33,-75
UHP,-109.72961075400,41.43751542970,2080,-16,36,-83
UHP,-109.82010899000,41.47394737020,2080,-18,36,-86
UHP,-109.78249688400,41.50024663690,2080,-20,37,-87
UHP,-109.69313674200,41.37682318570,2080,-12,36,-79
UHP,-109.44701081600,41.16295395220,2080,-6,31,-68
UHP,-109.72469525700,41.50228165640,2080,-20,36,-89
UHP,-109.64277618000,41.43253940780,2080,-14,37,-83
UHP,-109.78968722900,41.43253699590,2080,-16,35,-82
UHP,-109.68210907600,41.43049433030,2080,-16,34,-82
UHP,-109.71899561600,41.40112695770,2080,-14,36,-80
UHP,-109.60131443400,41.23518337740,2080,-5,35,-71
UHP,-109.64391256500,41.45850210000,2080,-16,36,-85
UHP,-109.94509476800,41.40604209150,2080,-16,34,-78
UHP,-109.73446624200,41.46356921270,2080,-17,36,-85
UHP,-109.72512493600,41.41393493130,2080,-14,36,-81
UHP,-109.82010573600,41.45661881630,2080,-18,36,-85
UHP,-109.78656789600,41.46928566240,2080,-18,35,-86
UHP,-109.67611881000,41.36165657350,2080,-12,35,-78
UHP,-109.53343711800,41.21530779270,2080,-5,33,-70
UHP,-109.57117638200,41.23563915090,2080,-5,34,-71
UHP,-109.53672131500,41.25464013630,2080,-7,33,-72
UHP,-109.73254718400,41.35232879900,2080,-12,35,-77
UHP,-109.73187573700,41.30825976160,2080,-9,34,-74
UHP,-109.88679127800,41.38307561800,2080,-14,36,-77
UHP,-109.72224799500,41.41777049560,2080,-15,35,-81
UHP,-109.79159683300,41.41746633810,2080,-16,36,-82
UHP,-109.74916370200,41.43745042010,2080,-16,36,-83
UHP,-109.78093292300,41.28150036100,2080,-8,35,-72
UHP,-109.56974392900,41.28571750330,2080,-8,33,-73
UHP,-109.82151848200,41.46327871220,2080,-18,36,-85
UHP,-109.86163332100,41.45401794340,2080,-18,36,-84
UHP,-109.83419960400,41.35899290370,2080,-12,36,-77
UHP,-109.52339606700,41.30723603470,2080,-9,32,-74
UHP,-109.81597696700,41.32859547990,2080,-10,35,-75
UHP,-109.46305338600,41.10486362410,2080,-6,30,-66
UHP,-109.73722047600,41.37898503560,2080,-12,36,-79
UHP,-109.87819369300,41.39776045080,2080,-14,36,-79
UHP,-109.65078304000,41.30594083880,2080,-9,34,-74
UHP,-109.48502444500,41.30698054900,2080,-8,33,-75
UHP,-109.83175229600,41.36393915560,2080,-12,36,-77
UHP,-109.64626388100,41.29974409820,2080,-8,34,-74
UHP,-109.45130958300,41.34281854430,2080,-9,33,-76
UHP,-109.82333910800,41.41105209460,2080,-15,36,-81
UHP,-109.63275662000,41.31850237800,2080,-10,34,-75
UHP,-109.41550190200,41.01697214610,2080,-4,29,-68
UHP,-109.64329700500,41.47235249750,2080,-17,36,-86
UHP,-109.72149277400,41.34168896610,2080,-11,34,-76
UHP,-109.78481514500,41.43110394700,2080,-16,35,-82
UHP,-109.54339696400,41.27123084850,2080,-6,34,-73
UHP,-109.59945722600,41.33463101410,2080,-11,34,-75
UHP,-109.56784958000,41.27180643720,2080,-7,33,-72
UHP,-109.61566334400,41.45696962950,2080,-17,34,-84
UHP,-109.74855143700,41.41703735060,2080,-15,36,-82
UHP,-109.59600956700,41.18095864980,2080,-3,34,-68
UHP,-109.60911645500,41.23533820040,2080,-5,34,-71
UHP,-109.72308561000,41.40918367030,2080,-14,36,-81
UHP,-109.69029525100,41.53379950660,2080,-21,35,-91
UHP,-109.76128728800,41.42447770870,2080,-15,36,-82
UHP,-109.63945321400,41.44799402650,2080,-16,35,-84
UHP,-109.85916845800,41.39473292960,2080,-14,36,-79
UHP,-109.37362724000,40.90881556400,2080,-2,30,-70
UHP,-109.87264117400,41.40565347320,2080,-15,35,-79
UHP,-109.94935136200,41.41007428640,2080,-16,35,-80
UHP,-109.46141244700,40.96850704580,2080,-4,30,-67
UHP,-109.75477163100,41.52257766000,2080,-21,35,-90
UHP,-109.74092589000,41.30752666250,2080,-9,34,-74
UHP,-109.76171494500,41.43092916780,2080,-16,36,-82
UHP,-109.82466025500,41.34972751130,2080,-11,36,-76
UHP,-109.81786100000,41.38144535180,2080,-13,36,-79
UHP,-109.84321533300,41.43761490910,2080,-17,36,-83
UHP,-109.89734796700,41.44020439660,2080,-17,35,-82
UHP,-109.53305279100,41.29343263730,2080,-8,34,-74
UHP,-109.79834805200,41.49178281970,2080,-20,35,-87
UHP,-109.59510192200,41.31722425670,2080,-9,34,-74
UHP,-109.63880784100,41.44624560980,2080,-16,35,-84
UHP,-109.72871777400,41.44484404640,2080,-17,36,-84
UHP,-109.52024770700,41.28473353920,2080,-8,32,-73
UHP,-109.87139078900,41.39007488510,2080,-14,36,-79
UHP,-109.88875347600,41.36768077450,2080,-14,35,-77
UHP,-109.83549843700,41.47539111860,2080,-18,36,-86
UHP,-109.74443348100,41.33120624020,2080,-10,36,-75
UHP,-109.81311210000,41.28356049520,2080,-9,35,-72
UHP,-109.84322049800,41.38224121840,2080,-14,35,-77
UHP,-109.76444906500,41.39151067460,2080,-13,36,-79
UHP,-109.62291456800,41.33265281940,2080,-11,34,-75
UHP,-109.73197139400,41.40504340990,2080,-14,36,-81
UHP,-109.58820151100,41.34913318000,2080,-10,34,-77
UHP,-109.50313619200,41.21270140280,2080,-6,31,-69
UHP,-109.48489810000,41.32134727330,2080,-9,33,-75
UHP,-109.55166815900,41.28491108250,2080,-8,34,-74
UHP,-109.68027177400,41.47741712170,2080,-18,36,-87
UHP,-109.84042637900,41.48009855620,2080,-19,36,-86
UHP,-109.55454994600,41.30674421360,2080,-8,35,-75
UHP,-109.82594621800,41.43968088890,2080,-17,36,-83
UHP,-109.42802388100,41.40585731610,2080,-12,33,-79
UHP,-109.45711295900,41.08296181580,2080,-6,29,-67
UHP,-109.68918275200,41.37281922750,2080,-12,36,-78
UHP,-109.79140595500,41.45891453220,2080,-17,37,-85
UHP,-109.76693139000,41.38970150860,2080,-13,36,-79
UHP,-109.56602595200,41.23920893360,2080,-5,33,-71
UHP,-109.71342363000,41.30376217340,2080,-9,34,-74
UHP,-109.74088436700,41.36442269930,2080,-12,36,-77
UHP,-109.66619967000,41.31307302590,2080,-9,34,-74
UHP,-109.80302155800,41.37639716780,2080,-13,36,-79
UHP,-109.92349758500,41.34592265190,2080,-13,34,-75
UHP,-109.71615537400,41.32668542940,2080,-10,34,-75
UHP,-109.89777263500,41.37515812290,2080,-14,34,-76
UHP,-109.68349077600,41.38418458010,2080,-13,36,-80
UHP,-109.81832758500,41.30504783510,2080,-10,35,-73
UHP,-109.83239409300,41.44847097600,2080,-17,35,-83
UHP,-109.46658744300,41.10781610880,2080,-6,30,-67
UHP,-109.71859034900,41.53204879090,2080,-21,35,-91
UHP,-109.81334479800,41.34349627420,2080,-11,36,-76
UHP,-109.57067086400,41.27694396130,2080,-8,33,-72
UHP,-109.79437053100,41.40594926220,2080,-14,36,-81
UHP,-109.82469680400,41.40128148890,2080,-14,36,-81
UHP,-109.47448085200,41.32758533250,2080,-10,33,-75
UHP,-109.59858063500,41.27292858010,2080,-7,34,-72
UHP,-109.83384808900,41.43801156850,2080,-17,36,-83
UHP,-109.68061866000,41.47874930280,2080,-18,36,-87
UHP,-109.44205344300,41.35852691650,2080,-10,33,-77
UHP,-109.73207366900,41.53773790480,2080,-22,35,-92
UHP,-109.75909969700,41.38857133010,2080,-13,36,-79
UHP,-109.67785026100,41.34311756160,2080,-11,35,-77
UHP,-109.70806198200,41.31707632490,2080,-9,36,-75
UHP,-109.42003422100,40.99813220540,2080,-4,29,-68
UHP,-109.47227429900,41.11398916880,2080,-6,30,-67
UHP,-109.64773157900,41.22641293510,2080,-5,34,-70
UHP,-109.69033959800,41.41571338740,2080,-14,34,-81
UHP,-109.77145800800,41.34324221700,2080,-11,36,-76
UHP,-109.84638591700,41.41384496640,2080,-15,36,-80
UHP,-109.61207051600,41.43539259460,2080,-16,34,-82
UHP,-109.75863639300,41.33264160740,2080,-10,35,-75
UHP,-109.86458107600,41.45286047630,2080,-18,36,-84
UHP,-109.56881322900,41.24602963210,2080,-6,35,-72
UHP,-109.63079412800,41.42333200580,2080,-14,35,-82
UHP,-109.85923900200,41.39977468360,2080,-14,36,-79
UHP,-109.67894991500,41.42925684060,2080,-16,34,-82
UHP,-109.73476449500,41.46268603970,2080,-17,36,-85
UHP,-109.69316902400,41.43189551490,2080,-16,34,-82
UHP,-109.65574937900,41.43881487900,2080,-16,34,-83
UHP,-109.79113222700,41.37228809630,2080,-13,36,-79
UHP,-109.88416753100,41.36824300190,2080,-14,35,-77
UHP,-109.81440697000,41.27688995280,2080,-9,35,-72
UHP,-109.78470092200,41.35892034150,2080,-12,36,-77
UHP,-109.59139854200,41.43992882480,2080,-16,34,-83
UHP,-109.57056086400,41.33633531270,2080,-10,35,-77
UHP,-109.67806997500,41.48544433060,2080,-18,36,-88
UHP,-109.70263072600,41.31385461480,2080,-9,34,-74
UHP,-109.68830589800,41.44266503830,2080,-17,34,-84
UHP,-109.35269307200,41.28476010980,2080,-9,30,-71
UHP,-109.76571081000,41.29167850580,2080,-8,34,-73
UHP,-109.64093240700,41.27048601300,2080,-7,34,-72
UHP,-109.34279980600,40.91246780930,2080,-3,30,-70
UHP,-109.89387632900,41.47016137980,2080,-19,36,-85
UHP,-109.67545077400,41.23978254460,2080,-5,34,-69
UHP,-109.78193306300,41.29606168940,2080,-8,35,-72
UHP,-109.83728046500,41.31619261870,2080,-10,35,-74
UHP,-109.62638685100,41.36120866210,2080,-12,34,-78
UHP,-109.86440661400,41.35874786340,2080,-12,35,-76
UHP,-109.69417474800,41.23587459350,2080,-5,34,-69
UHP,-109.81147552400,41.35703237450,2080,-11,37,-77
UHP,-109.46206425400,41.28726323770,2080,-8,32,-73
UHP,-109.87756481400,41.44810438450,2080,-17,35,-82
UHP,-109.57256812900,41.31027717260,2080,-8,35,-75
UHP,-109.79451451200,41.47705993110,2080,-19,35,-85
UHP,-109.56931770400,41.31045593280,2080,-8,35,-75
UHP,-109.77903445500,41.31651774380,2080,-9,34,-73
UHP,-109.70346896600,41.43057008520,2080,-16,34,-82
UHP,-109.56636818700,41.21860107020,2080,-5,34,-71
UHP,-109.81760672300,41.35269281990,2080,-12,36,-77
UHP,-109.66628341500,41.23005218590,2080,-5,34,-70
UHP,-109.43685063000,41.28976336400,2080,-9,31,-72
UHP,-109.74555214900,41.39332573100,2080,-14,36,-80
UHP,-109.43385272800,40.99879625250,2080,-4,31,-69
UHP,-109.71530220000,41.24199758360,2080,-6,34,-69
UHP,-109.84297413000,41.49277341310,2080,-20,36,-87
UHP,-109.76377598600,41.46330381920,2080,-18,35,-84
UHP,-109.62821427200,41.43006726540,2080,-15,35,-83
UHP,-109.82287089900,41.44517814250,2080,-17,37,-83
UHP,-109.61189176000,41.20819176000,2080,-4,34,-68
UHP,-109.75507327700,41.29581488320,2080,-8,35,-73
UHP,-109.68340094200,41.36670485770,2080,-12,35,-78
UHP,-109.82168670800,41.39816456150,2080,-14,36,-80
UHP,-109.47231252500,40.97130382120,2080,-3,31,-68
UHP,-109.72118453000,41.35747004170,2080,-11,35,-77
UHP,-109.79248450800,41.31655135190,2080,-9,35,-73
UHP,-109.60006643600,41.29337070540,2080,-8,34,-73
UHP,-109.64599949200,41.44126335020,2080,-15,36,-84
UHP,-109.70672658200,41.41182044110,2080,-14,34,-81
UHP,-109.76147684700,41.48034641430,2080,-19,35,-85
UHP,-109.46335546300,41.28889686940,2080,-8,32,-73
UHP,-109.79896566000,41.45355402180,2080,-17,37,-85
UHP,-109.75484959900,41.49804786590,2080,-20,37,-88
UHP,-109.44490219100,41.30793204770,2080,-9,32,-73
UHP,-109.78309264800,41.34799284080,2080,-11,36,-76
UHP,-109.66281249100,41.46933678280,2080,-17,36,-86
UHP,-109.76050646100,41.53431494070,2080,-22,36,-92
UHP,-109.45270385400,40.98254305760,2080,-4,31,-69
UHP,-109.82460569700,41.48654255970,2080,-20,36,-87
UHP,-109.83738543700,41.36617559870,2080,-12,36,-77
UHP,-109.73477835100,41.32950833760,2080,-10,35,-75
UHP,-109.72400163200,41.38971309250,2080,-13,36,-79
UHP,-109.87565682100,41.35985679200,2080,-13,35,-76
UHP,-109.91224682000,41.46958519290,2080,-19,36,-85
UHP,-109.73645006800,41.39947057780,2080,-14,36,-81
UHP,-109.67545406200,41.24089884770,2080,-5,34,-69
UHP,-109.57729932800,41.22119419950,2080,-5,34,-71
UHP,-109.71483251500,41.41166675810,2080,-14,35,-81
UHP,-109.59162629500,41.40288331520,2080,-14,34,-80
UHP,-109.83938255300,41.44170823720,2080,-17,36,-83
UHP,-109.54363099300,41.23686068090,2080,-7,32,-70
UHP,-109.90135903800,41.47713319930,2080,-19,36,-85
UHP,-109.91120902600,41.48212836090,2080,-19,36,-85
UHP,-109.57474175400,41.32786057350,2080,-9,35,-76
UHP,-109.54091631700,41.20765649810,2080,-4,34,-70
UHP,-109.87325932400,41.30542770250,2080,-9,35,-72
UHP,-109.83810526500,41.37037255750,2080,-13,36,-78
UHP,-109.73902448600,41.40082596770,2080,-14,36,-81
UHP,-109.66087128500,41.21268398460,2080,-4,34,-68
UHP,-109.62227788500,41.39885145740,2080,-13,35,-80
